file,n_channels,channel_list
chb19/chb19_21.edf,28,"FP1-F7, F7-T7, T7-P7, P7-O1, --0, FP1-F3, F3-C3, C3-P3, P3-O1, --1, FZ-CZ, CZ-PZ, --2, FP2-F4, F4-C4, C4-P4, P4-O2, --3, FP2-F8, F8-T8, T8-P8-0, P8-O2, --4, P7-T7, T7-FT9, FT9-FT10, FT10-T8, T8-P8-1"
chb19/chb19_22.edf,28,"FP1-F7, F7-T7, T7-P7, P7-O1, --0, FP1-F3, F3-C3, C3-P3, P3-O1, --1, FZ-CZ, CZ-PZ, --2, FP2-F4, F4-C4, C4-P4, P4-O2, --3, FP2-F8, F8-T8, T8-P8-0, P8-O2, --4, P7-T7, T7-FT9, FT9-FT10, FT10-T8, T8-P8-1"
chb19/chb19_23.edf,28,"FP1-F7, F7-T7, T7-P7, P7-O1, --0, FP1-F3, F3-C3, C3-P3, P3-O1, --1, FZ-CZ, CZ-PZ, --2, FP2-F4, F4-C4, C4-P4, P4-O2, --3, FP2-F8, F8-T8, T8-P8-0, P8-O2, --4, P7-T7, T7-FT9, FT9-FT10, FT10-T8, T8-P8-1"
chb19/chb19_24.edf,28,"FP1-F7, F7-T7, T7-P7, P7-O1, --0, FP1-F3, F3-C3, C3-P3, P3-O1, --1, FZ-CZ, CZ-PZ, --2, FP2-F4, F4-C4, C4-P4, P4-O2, --3, FP2-F8, F8-T8, T8-P8-0, P8-O2, --4, P7-T7, T7-FT9, FT9-FT10, FT10-T8, T8-P8-1"
chb19/chb19_25.edf,28,"FP1-F7, F7-T7, T7-P7, P7-O1, --0, FP1-F3, F3-C3, C3-P3, P3-O1, --1, FZ-CZ, CZ-PZ, --2, FP2-F4, F4-C4, C4-P4, P4-O2, --3, FP2-F8, F8-T8, T8-P8-0, P8-O2, --4, P7-T7, T7-FT9, FT9-FT10, FT10-T8, T8-P8-1"
chb19/chb19_26.edf,28,"FP1-F7, F7-T7, T7-P7, P7-O1, --0, FP1-F3, F3-C3, C3-P3, P3-O1, --1, FZ-CZ, CZ-PZ, --2, FP2-F4, F4-C4, C4-P4, P4-O2, --3, FP2-F8, F8-T8, T8-P8-0, P8-O2, --4, P7-T7, T7-FT9, FT9-FT10, FT10-T8, T8-P8-1"
chb19/chb19_27.edf,28,"FP1-F7, F7-T7, T7-P7, P7-O1, --0, FP1-F3, F3-C3, C3-P3, P3-O1, --1, FZ-CZ, CZ-PZ, --2, FP2-F4, F4-C4, C4-P4, P4-O2, --3, FP2-F8, F8-T8, T8-P8-0, P8-O2, --4, P7-T7, T7-FT9, FT9-FT10, FT10-T8, T8-P8-1"
chb19/chb19_28.edf,28,"FP1-F7, F7-T7, T7-P7, P7-O1, --0, FP1-F3, F3-C3, C3-P3, P3-O1, --1, FZ-CZ, CZ-PZ, --2, FP2-F4, F4-C4, C4-P4, P4-O2, --3, FP2-F8, F8-T8, T8-P8-0, P8-O2, --4, P7-T7, T7-FT9, FT9-FT10, FT10-T8, T8-P8-1"
chb19/chb19_29.edf,28,"FP1-F7, F7-T7, T7-P7, P7-O1, --0, FP1-F3, F3-C3, C3-P3, P3-O1, --1, FZ-CZ, CZ-PZ, --2, FP2-F4, F4-C4, C4-P4, P4-O2, --3, FP2-F8, F8-T8, T8-P8-0, P8-O2, --4, P7-T7, T7-FT9, FT9-FT10, FT10-T8, T8-P8-1"
chb19/chb19_30.edf,28,"FP1-F7, F7-T7, T7-P7, P7-O1, --0, FP1-F3, F3-C3, C3-P3, P3-O1, --1, FZ-CZ, CZ-PZ, --2, FP2-F4, F4-C4, C4-P4, P4-O2, --3, FP2-F8, F8-T8, T8-P8-0, P8-O2, --4, P7-T7, T7-FT9, FT9-FT10, FT10-T8, T8-P8-1"
chb20/chb20_01.edf,28,"FP1-F7, F7-T7, T7-P7, P7-O1, .-0, FP1-F3, F3-C3, C3-P3, P3-O1, .-1, FZ-CZ, CZ-PZ, .-2, FP2-F4, F4-C4, C4-P4, P4-O2, .-3, FP2-F8, F8-T8, T8-P8-0, P8-O2, .-4, P7-T7, T7-FT9, FT9-FT10, FT10-T8, T8-P8-1"
chb20/chb20_02.edf,28,"FP1-F7, F7-T7, T7-P7, P7-O1, .-0, FP1-F3, F3-C3, C3-P3, P3-O1, .-1, FZ-CZ, CZ-PZ, .-2, FP2-F4, F4-C4, C4-P4, P4-O2, .-3, FP2-F8, F8-T8, T8-P8-0, P8-O2, .-4, P7-T7, T7-FT9, FT9-FT10, FT10-T8, T8-P8-1"
chb20/chb20_03.edf,28,"FP1-F7, F7-T7, T7-P7, P7-O1, .-0, FP1-F3, F3-C3, C3-P3, P3-O1, .-1, FZ-CZ, CZ-PZ, .-2, FP2-F4, F4-C4, C4-P4, P4-O2, .-3, FP2-F8, F8-T8, T8-P8-0, P8-O2, .-4, P7-T7, T7-FT9, FT9-FT10, FT10-T8, T8-P8-1"
chb20/chb20_04.edf,28,"FP1-F7, F7-T7, T7-P7, P7-O1, .-0, FP1-F3, F3-C3, C3-P3, P3-O1, .-1, FZ-CZ, CZ-PZ, .-2, FP2-F4, F4-C4, C4-P4, P4-O2, .-3, FP2-F8, F8-T8, T8-P8-0, P8-O2, .-4, P7-T7, T7-FT9, FT9-FT10, FT10-T8, T8-P8-1"
chb20/chb20_05.edf,28,"FP1-F7, F7-T7, T7-P7, P7-O1, .-0, FP1-F3, F3-C3, C3-P3, P3-O1, .-1, FZ-CZ, CZ-PZ, .-2, FP2-F4, F4-C4, C4-P4, P4-O2, .-3, FP2-F8, F8-T8, T8-P8-0, P8-O2, .-4, P7-T7, T7-FT9, FT9-FT10, FT10-T8, T8-P8-1"
chb20/chb20_06.edf,28,"FP1-F7, F7-T7, T7-P7, P7-O1, .-0, FP1-F3, F3-C3, C3-P3, P3-O1, .-1, FZ-CZ, CZ-PZ, .-2, FP2-F4, F4-C4, C4-P4, P4-O2, .-3, FP2-F8, F8-T8, T8-P8-0, P8-O2, .-4, P7-T7, T7-FT9, FT9-FT10, FT10-T8, T8-P8-1"
chb20/chb20_07.edf,28,"FP1-F7, F7-T7, T7-P7, P7-O1, .-0, FP1-F3, F3-C3, C3-P3, P3-O1, .-1, FZ-CZ, CZ-PZ, .-2, FP2-F4, F4-C4, C4-P4, P4-O2, .-3, FP2-F8, F8-T8, T8-P8-0, P8-O2, .-4, P7-T7, T7-FT9, FT9-FT10, FT10-T8, T8-P8-1"
chb20/chb20_08.edf,28,"FP1-F7, F7-T7, T7-P7, P7-O1, .-0, FP1-F3, F3-C3, C3-P3, P3-O1, .-1, FZ-CZ, CZ-PZ, .-2, FP2-F4, F4-C4, C4-P4, P4-O2, .-3, FP2-F8, F8-T8, T8-P8-0, P8-O2, .-4, P7-T7, T7-FT9, FT9-FT10, FT10-T8, T8-P8-1"
chb20/chb20_11.edf,28,"FP1-F7, F7-T7, T7-P7, P7-O1, .-0, FP1-F3, F3-C3, C3-P3, P3-O1, .-1, FZ-CZ, CZ-PZ, .-2, FP2-F4, F4-C4, C4-P4, P4-O2, .-3, FP2-F8, F8-T8, T8-P8-0, P8-O2, .-4, P7-T7, T7-FT9, FT9-FT10, FT10-T8, T8-P8-1"
chb20/chb20_12.edf,28,"FP1-F7, F7-T7, T7-P7, P7-O1, .-0, FP1-F3, F3-C3, C3-P3, P3-O1, .-1, FZ-CZ, CZ-PZ, .-2, FP2-F4, F4-C4, C4-P4, P4-O2, .-3, FP2-F8, F8-T8, T8-P8-0, P8-O2, .-4, P7-T7, T7-FT9, FT9-FT10, FT10-T8, T8-P8-1"
chb20/chb20_13.edf,28,"FP1-F7, F7-T7, T7-P7, P7-O1, .-0, FP1-F3, F3-C3, C3-P3, P3-O1, .-1, FZ-CZ, CZ-PZ, .-2, FP2-F4, F4-C4, C4-P4, P4-O2, .-3, FP2-F8, F8-T8, T8-P8-0, P8-O2, .-4, P7-T7, T7-FT9, FT9-FT10, FT10-T8, T8-P8-1"
chb20/chb20_14.edf,28,"FP1-F7, F7-T7, T7-P7, P7-O1, .-0, FP1-F3, F3-C3, C3-P3, P3-O1, .-1, FZ-CZ, CZ-PZ, .-2, FP2-F4, F4-C4, C4-P4, P4-O2, .-3, FP2-F8, F8-T8, T8-P8-0, P8-O2, .-4, P7-T7, T7-FT9, FT9-FT10, FT10-T8, T8-P8-1"
chb20/chb20_15.edf,28,"FP1-F7, F7-T7, T7-P7, P7-O1, .-0, FP1-F3, F3-C3, C3-P3, P3-O1, .-1, FZ-CZ, CZ-PZ, .-2, FP2-F4, F4-C4, C4-P4, P4-O2, .-3, FP2-F8, F8-T8, T8-P8-0, P8-O2, .-4, P7-T7, T7-FT9, FT9-FT10, FT10-T8, T8-P8-1"
chb20/chb20_16.edf,28,"FP1-F7, F7-T7, T7-P7, P7-O1, .-0, FP1-F3, F3-C3, C3-P3, P3-O1, .-1, FZ-CZ, CZ-PZ, .-2, FP2-F4, F4-C4, C4-P4, P4-O2, .-3, FP2-F8, F8-T8, T8-P8-0, P8-O2, .-4, P7-T7, T7-FT9, FT9-FT10, FT10-T8, T8-P8-1"
chb20/chb20_17.edf,28,"FP1-F7, F7-T7, T7-P7, P7-O1, .-0, FP1-F3, F3-C3, C3-P3, P3-O1, .-1, FZ-CZ, CZ-PZ, .-2, FP2-F4, F4-C4, C4-P4, P4-O2, .-3, FP2-F8, F8-T8, T8-P8-0, P8-O2, .-4, P7-T7, T7-FT9, FT9-FT10, FT10-T8, T8-P8-1"
chb20/chb20_21.edf,28,"FP1-F7, F7-T7, T7-P7, P7-O1, .-0, FP1-F3, F3-C3, C3-P3, P3-O1, .-1, FZ-CZ, CZ-PZ, .-2, FP2-F4, F4-C4, C4-P4, P4-O2, .-3, FP2-F8, F8-T8, T8-P8-0, P8-O2, .-4, P7-T7, T7-FT9, FT9-FT10, FT10-T8, T8-P8-1"
chb20/chb20_22.edf,28,"FP1-F7, F7-T7, T7-P7, P7-O1, .-0, FP1-F3, F3-C3, C3-P3, P3-O1, .-1, FZ-CZ, CZ-PZ, .-2, FP2-F4, F4-C4, C4-P4, P4-O2, .-3, FP2-F8, F8-T8, T8-P8-0, P8-O2, .-4, P7-T7, T7-FT9, FT9-FT10, FT10-T8, T8-P8-1"
chb20/chb20_23.edf,28,"FP1-F7, F7-T7, T7-P7, P7-O1, .-0, FP1-F3, F3-C3, C3-P3, P3-O1, .-1, FZ-CZ, CZ-PZ, .-2, FP2-F4, F4-C4, C4-P4, P4-O2, .-3, FP2-F8, F8-T8, T8-P8-0, P8-O2, .-4, P7-T7, T7-FT9, FT9-FT10, FT10-T8, T8-P8-1"
chb20/chb20_25.edf,28,"FP1-F7, F7-T7, T7-P7, P7-O1, .-0, FP1-F3, F3-C3, C3-P3, P3-O1, .-1, FZ-CZ, CZ-PZ, .-2, FP2-F4, F4-C4, C4-P4, P4-O2, .-3, FP2-F8, F8-T8, T8-P8-0, P8-O2, .-4, P7-T7, T7-FT9, FT9-FT10, FT10-T8, T8-P8-1"
chb20/chb20_26.edf,28,"FP1-F7, F7-T7, T7-P7, P7-O1, .-0, FP1-F3, F3-C3, C3-P3, P3-O1, .-1, FZ-CZ, CZ-PZ, .-2, FP2-F4, F4-C4, C4-P4, P4-O2, .-3, FP2-F8, F8-T8, T8-P8-0, P8-O2, .-4, P7-T7, T7-FT9, FT9-FT10, FT10-T8, T8-P8-1"
chb20/chb20_27.edf,28,"FP1-F7, F7-T7, T7-P7, P7-O1, .-0, FP1-F3, F3-C3, C3-P3, P3-O1, .-1, FZ-CZ, CZ-PZ, .-2, FP2-F4, F4-C4, C4-P4, P4-O2, .-3, FP2-F8, F8-T8, T8-P8-0, P8-O2, .-4, P7-T7, T7-FT9, FT9-FT10, FT10-T8, T8-P8-1"
chb20/chb20_28.edf,28,"FP1-F7, F7-T7, T7-P7, P7-O1, .-0, FP1-F3, F3-C3, C3-P3, P3-O1, .-1, FZ-CZ, CZ-PZ, .-2, FP2-F4, F4-C4, C4-P4, P4-O2, .-3, FP2-F8, F8-T8, T8-P8-0, P8-O2, .-4, P7-T7, T7-FT9, FT9-FT10, FT10-T8, T8-P8-1"
chb20/chb20_29.edf,28,"FP1-F7, F7-T7, T7-P7, P7-O1, .-0, FP1-F3, F3-C3, C3-P3, P3-O1, .-1, FZ-CZ, CZ-PZ, .-2, FP2-F4, F4-C4, C4-P4, P4-O2, .-3, FP2-F8, F8-T8, T8-P8-0, P8-O2, .-4, P7-T7, T7-FT9, FT9-FT10, FT10-T8, T8-P8-1"
chb20/chb20_30.edf,28,"FP1-F7, F7-T7, T7-P7, P7-O1, .-0, FP1-F3, F3-C3, C3-P3, P3-O1, .-1, FZ-CZ, CZ-PZ, .-2, FP2-F4, F4-C4, C4-P4, P4-O2, .-3, FP2-F8, F8-T8, T8-P8-0, P8-O2, .-4, P7-T7, T7-FT9, FT9-FT10, FT10-T8, T8-P8-1"
chb20/chb20_31.edf,28,"FP1-F7, F7-T7, T7-P7, P7-O1, .-0, FP1-F3, F3-C3, C3-P3, P3-O1, .-1, FZ-CZ, CZ-PZ, .-2, FP2-F4, F4-C4, C4-P4, P4-O2, .-3, FP2-F8, F8-T8, T8-P8-0, P8-O2, .-4, P7-T7, T7-FT9, FT9-FT10, FT10-T8, T8-P8-1"
chb20/chb20_34.edf,28,"FP1-F7, F7-T7, T7-P7, P7-O1, .-0, FP1-F3, F3-C3, C3-P3, P3-O1, .-1, FZ-CZ, CZ-PZ, .-2, FP2-F4, F4-C4, C4-P4, P4-O2, .-3, FP2-F8, F8-T8, T8-P8-0, P8-O2, .-4, P7-T7, T7-FT9, FT9-FT10, FT10-T8, T8-P8-1"
chb20/chb20_59.edf,28,"FP1-F7, F7-T7, T7-P7, P7-O1, .-0, FP1-F3, F3-C3, C3-P3, P3-O1, .-1, FZ-CZ, CZ-PZ, .-2, FP2-F4, F4-C4, C4-P4, P4-O2, .-3, FP2-F8, F8-T8, T8-P8-0, P8-O2, .-4, P7-T7, T7-FT9, FT9-FT10, FT10-T8, T8-P8-1"
chb20/chb20_60.edf,28,"FP1-F7, F7-T7, T7-P7, P7-O1, .-0, FP1-F3, F3-C3, C3-P3, P3-O1, .-1, FZ-CZ, CZ-PZ, .-2, FP2-F4, F4-C4, C4-P4, P4-O2, .-3, FP2-F8, F8-T8, T8-P8-0, P8-O2, .-4, P7-T7, T7-FT9, FT9-FT10, FT10-T8, T8-P8-1"
chb20/chb20_68.edf,28,"FP1-F7, F7-T7, T7-P7, P7-O1, .-0, FP1-F3, F3-C3, C3-P3, P3-O1, .-1, FZ-CZ, CZ-PZ, .-2, FP2-F4, F4-C4, C4-P4, P4-O2, .-3, FP2-F8, F8-T8, T8-P8-0, P8-O2, .-4, P7-T7, T7-FT9, FT9-FT10, FT10-T8, T8-P8-1"
chb05/chb05_01.edf,23,"FP1-F7, F7-T7, T7-P7, P7-O1, FP1-F3, F3-C3, C3-P3, P3-O1, FP2-F4, F4-C4, C4-P4, P4-O2, FP2-F8, F8-T8, T8-P8-0, P8-O2, FZ-CZ, CZ-PZ, P7-T7, T7-FT9, FT9-FT10, FT10-T8, T8-P8-1"
chb05/chb05_02.edf,23,"FP1-F7, F7-T7, T7-P7, P7-O1, FP1-F3, F3-C3, C3-P3, P3-O1, FP2-F4, F4-C4, C4-P4, P4-O2, FP2-F8, F8-T8, T8-P8-0, P8-O2, FZ-CZ, CZ-PZ, P7-T7, T7-FT9, FT9-FT10, FT10-T8, T8-P8-1"
chb05/chb05_03.edf,23,"FP1-F7, F7-T7, T7-P7, P7-O1, FP1-F3, F3-C3, C3-P3, P3-O1, FP2-F4, F4-C4, C4-P4, P4-O2, FP2-F8, F8-T8, T8-P8-0, P8-O2, FZ-CZ, CZ-PZ, P7-T7, T7-FT9, FT9-FT10, FT10-T8, T8-P8-1"
chb05/chb05_04.edf,23,"FP1-F7, F7-T7, T7-P7, P7-O1, FP1-F3, F3-C3, C3-P3, P3-O1, FP2-F4, F4-C4, C4-P4, P4-O2, FP2-F8, F8-T8, T8-P8-0, P8-O2, FZ-CZ, CZ-PZ, P7-T7, T7-FT9, FT9-FT10, FT10-T8, T8-P8-1"
chb05/chb05_05.edf,23,"FP1-F7, F7-T7, T7-P7, P7-O1, FP1-F3, F3-C3, C3-P3, P3-O1, FP2-F4, F4-C4, C4-P4, P4-O2, FP2-F8, F8-T8, T8-P8-0, P8-O2, FZ-CZ, CZ-PZ, P7-T7, T7-FT9, FT9-FT10, FT10-T8, T8-P8-1"
chb05/chb05_06.edf,23,"FP1-F7, F7-T7, T7-P7, P7-O1, FP1-F3, F3-C3, C3-P3, P3-O1, FP2-F4, F4-C4, C4-P4, P4-O2, FP2-F8, F8-T8, T8-P8-0, P8-O2, FZ-CZ, CZ-PZ, P7-T7, T7-FT9, FT9-FT10, FT10-T8, T8-P8-1"
chb05/chb05_07.edf,23,"FP1-F7, F7-T7, T7-P7, P7-O1, FP1-F3, F3-C3, C3-P3, P3-O1, FP2-F4, F4-C4, C4-P4, P4-O2, FP2-F8, F8-T8, T8-P8-0, P8-O2, FZ-CZ, CZ-PZ, P7-T7, T7-FT9, FT9-FT10, FT10-T8, T8-P8-1"
chb05/chb05_08.edf,23,"FP1-F7, F7-T7, T7-P7, P7-O1, FP1-F3, F3-C3, C3-P3, P3-O1, FP2-F4, F4-C4, C4-P4, P4-O2, FP2-F8, F8-T8, T8-P8-0, P8-O2, FZ-CZ, CZ-PZ, P7-T7, T7-FT9, FT9-FT10, FT10-T8, T8-P8-1"
chb05/chb05_09.edf,23,"FP1-F7, F7-T7, T7-P7, P7-O1, FP1-F3, F3-C3, C3-P3, P3-O1, FP2-F4, F4-C4, C4-P4, P4-O2, FP2-F8, F8-T8, T8-P8-0, P8-O2, FZ-CZ, CZ-PZ, P7-T7, T7-FT9, FT9-FT10, FT10-T8, T8-P8-1"
chb05/chb05_10.edf,23,"FP1-F7, F7-T7, T7-P7, P7-O1, FP1-F3, F3-C3, C3-P3, P3-O1, FP2-F4, F4-C4, C4-P4, P4-O2, FP2-F8, F8-T8, T8-P8-0, P8-O2, FZ-CZ, CZ-PZ, P7-T7, T7-FT9, FT9-FT10, FT10-T8, T8-P8-1"
chb05/chb05_11.edf,23,"FP1-F7, F7-T7, T7-P7, P7-O1, FP1-F3, F3-C3, C3-P3, P3-O1, FP2-F4, F4-C4, C4-P4, P4-O2, FP2-F8, F8-T8, T8-P8-0, P8-O2, FZ-CZ, CZ-PZ, P7-T7, T7-FT9, FT9-FT10, FT10-T8, T8-P8-1"
chb05/chb05_12.edf,23,"FP1-F7, F7-T7, T7-P7, P7-O1, FP1-F3, F3-C3, C3-P3, P3-O1, FP2-F4, F4-C4, C4-P4, P4-O2, FP2-F8, F8-T8, T8-P8-0, P8-O2, FZ-CZ, CZ-PZ, P7-T7, T7-FT9, FT9-FT10, FT10-T8, T8-P8-1"
chb05/chb05_13.edf,23,"FP1-F7, F7-T7, T7-P7, P7-O1, FP1-F3, F3-C3, C3-P3, P3-O1, FP2-F4, F4-C4, C4-P4, P4-O2, FP2-F8, F8-T8, T8-P8-0, P8-O2, FZ-CZ, CZ-PZ, P7-T7, T7-FT9, FT9-FT10, FT10-T8, T8-P8-1"
chb05/chb05_14.edf,23,"FP1-F7, F7-T7, T7-P7, P7-O1, FP1-F3, F3-C3, C3-P3, P3-O1, FP2-F4, F4-C4, C4-P4, P4-O2, FP2-F8, F8-T8, T8-P8-0, P8-O2, FZ-CZ, CZ-PZ, P7-T7, T7-FT9, FT9-FT10, FT10-T8, T8-P8-1"
chb05/chb05_15.edf,23,"FP1-F7, F7-T7, T7-P7, P7-O1, FP1-F3, F3-C3, C3-P3, P3-O1, FP2-F4, F4-C4, C4-P4, P4-O2, FP2-F8, F8-T8, T8-P8-0, P8-O2, FZ-CZ, CZ-PZ, P7-T7, T7-FT9, FT9-FT10, FT10-T8, T8-P8-1"
chb05/chb05_16.edf,23,"FP1-F7, F7-T7, T7-P7, P7-O1, FP1-F3, F3-C3, C3-P3, P3-O1, FP2-F4, F4-C4, C4-P4, P4-O2, FP2-F8, F8-T8, T8-P8-0, P8-O2, FZ-CZ, CZ-PZ, P7-T7, T7-FT9, FT9-FT10, FT10-T8, T8-P8-1"
chb05/chb05_17.edf,23,"FP1-F7, F7-T7, T7-P7, P7-O1, FP1-F3, F3-C3, C3-P3, P3-O1, FP2-F4, F4-C4, C4-P4, P4-O2, FP2-F8, F8-T8, T8-P8-0, P8-O2, FZ-CZ, CZ-PZ, P7-T7, T7-FT9, FT9-FT10, FT10-T8, T8-P8-1"
chb05/chb05_18.edf,23,"FP1-F7, F7-T7, T7-P7, P7-O1, FP1-F3, F3-C3, C3-P3, P3-O1, FP2-F4, F4-C4, C4-P4, P4-O2, FP2-F8, F8-T8, T8-P8-0, P8-O2, FZ-CZ, CZ-PZ, P7-T7, T7-FT9, FT9-FT10, FT10-T8, T8-P8-1"
chb05/chb05_19.edf,23,"FP1-F7, F7-T7, T7-P7, P7-O1, FP1-F3, F3-C3, C3-P3, P3-O1, FP2-F4, F4-C4, C4-P4, P4-O2, FP2-F8, F8-T8, T8-P8-0, P8-O2, FZ-CZ, CZ-PZ, P7-T7, T7-FT9, FT9-FT10, FT10-T8, T8-P8-1"
chb05/chb05_20.edf,23,"FP1-F7, F7-T7, T7-P7, P7-O1, FP1-F3, F3-C3, C3-P3, P3-O1, FP2-F4, F4-C4, C4-P4, P4-O2, FP2-F8, F8-T8, T8-P8-0, P8-O2, FZ-CZ, CZ-PZ, P7-T7, T7-FT9, FT9-FT10, FT10-T8, T8-P8-1"
chb05/chb05_21.edf,23,"FP1-F7, F7-T7, T7-P7, P7-O1, FP1-F3, F3-C3, C3-P3, P3-O1, FP2-F4, F4-C4, C4-P4, P4-O2, FP2-F8, F8-T8, T8-P8-0, P8-O2, FZ-CZ, CZ-PZ, P7-T7, T7-FT9, FT9-FT10, FT10-T8, T8-P8-1"
chb05/chb05_22.edf,23,"FP1-F7, F7-T7, T7-P7, P7-O1, FP1-F3, F3-C3, C3-P3, P3-O1, FP2-F4, F4-C4, C4-P4, P4-O2, FP2-F8, F8-T8, T8-P8-0, P8-O2, FZ-CZ, CZ-PZ, P7-T7, T7-FT9, FT9-FT10, FT10-T8, T8-P8-1"
chb05/chb05_23.edf,23,"FP1-F7, F7-T7, T7-P7, P7-O1, FP1-F3, F3-C3, C3-P3, P3-O1, FP2-F4, F4-C4, C4-P4, P4-O2, FP2-F8, F8-T8, T8-P8-0, P8-O2, FZ-CZ, CZ-PZ, P7-T7, T7-FT9, FT9-FT10, FT10-T8, T8-P8-1"
chb05/chb05_24.edf,23,"FP1-F7, F7-T7, T7-P7, P7-O1, FP1-F3, F3-C3, C3-P3, P3-O1, FP2-F4, F4-C4, C4-P4, P4-O2, FP2-F8, F8-T8, T8-P8-0, P8-O2, FZ-CZ, CZ-PZ, P7-T7, T7-FT9, FT9-FT10, FT10-T8, T8-P8-1"
chb05/chb05_25.edf,23,"FP1-F7, F7-T7, T7-P7, P7-O1, FP1-F3, F3-C3, C3-P3, P3-O1, FP2-F4, F4-C4, C4-P4, P4-O2, FP2-F8, F8-T8, T8-P8-0, P8-O2, FZ-CZ, CZ-PZ, P7-T7, T7-FT9, FT9-FT10, FT10-T8, T8-P8-1"
chb05/chb05_26.edf,23,"FP1-F7, F7-T7, T7-P7, P7-O1, FP1-F3, F3-C3, C3-P3, P3-O1, FP2-F4, F4-C4, C4-P4, P4-O2, FP2-F8, F8-T8, T8-P8-0, P8-O2, FZ-CZ, CZ-PZ, P7-T7, T7-FT9, FT9-FT10, FT10-T8, T8-P8-1"
chb05/chb05_27.edf,23,"FP1-F7, F7-T7, T7-P7, P7-O1, FP1-F3, F3-C3, C3-P3, P3-O1, FP2-F4, F4-C4, C4-P4, P4-O2, FP2-F8, F8-T8, T8-P8-0, P8-O2, FZ-CZ, CZ-PZ, P7-T7, T7-FT9, FT9-FT10, FT10-T8, T8-P8-1"
chb05/chb05_28.edf,23,"FP1-F7, F7-T7, T7-P7, P7-O1, FP1-F3, F3-C3, C3-P3, P3-O1, FP2-F4, F4-C4, C4-P4, P4-O2, FP2-F8, F8-T8, T8-P8-0, P8-O2, FZ-CZ, CZ-PZ, P7-T7, T7-FT9, FT9-FT10, FT10-T8, T8-P8-1"
chb05/chb05_29.edf,23,"FP1-F7, F7-T7, T7-P7, P7-O1, FP1-F3, F3-C3, C3-P3, P3-O1, FP2-F4, F4-C4, C4-P4, P4-O2, FP2-F8, F8-T8, T8-P8-0, P8-O2, FZ-CZ, CZ-PZ, P7-T7, T7-FT9, FT9-FT10, FT10-T8, T8-P8-1"
chb05/chb05_30.edf,23,"FP1-F7, F7-T7, T7-P7, P7-O1, FP1-F3, F3-C3, C3-P3, P3-O1, FP2-F4, F4-C4, C4-P4, P4-O2, FP2-F8, F8-T8, T8-P8-0, P8-O2, FZ-CZ, CZ-PZ, P7-T7, T7-FT9, FT9-FT10, FT10-T8, T8-P8-1"
chb05/chb05_31.edf,23,"FP1-F7, F7-T7, T7-P7, P7-O1, FP1-F3, F3-C3, C3-P3, P3-O1, FP2-F4, F4-C4, C4-P4, P4-O2, FP2-F8, F8-T8, T8-P8-0, P8-O2, FZ-CZ, CZ-PZ, P7-T7, T7-FT9, FT9-FT10, FT10-T8, T8-P8-1"
chb05/chb05_32.edf,23,"FP1-F7, F7-T7, T7-P7, P7-O1, FP1-F3, F3-C3, C3-P3, P3-O1, FP2-F4, F4-C4, C4-P4, P4-O2, FP2-F8, F8-T8, T8-P8-0, P8-O2, FZ-CZ, CZ-PZ, P7-T7, T7-FT9, FT9-FT10, FT10-T8, T8-P8-1"
chb05/chb05_33.edf,23,"FP1-F7, F7-T7, T7-P7, P7-O1, FP1-F3, F3-C3, C3-P3, P3-O1, FP2-F4, F4-C4, C4-P4, P4-O2, FP2-F8, F8-T8, T8-P8-0, P8-O2, FZ-CZ, CZ-PZ, P7-T7, T7-FT9, FT9-FT10, FT10-T8, T8-P8-1"
chb05/chb05_34.edf,23,"FP1-F7, F7-T7, T7-P7, P7-O1, FP1-F3, F3-C3, C3-P3, P3-O1, FP2-F4, F4-C4, C4-P4, P4-O2, FP2-F8, F8-T8, T8-P8-0, P8-O2, FZ-CZ, CZ-PZ, P7-T7, T7-FT9, FT9-FT10, FT10-T8, T8-P8-1"
chb05/chb05_35.edf,23,"FP1-F7, F7-T7, T7-P7, P7-O1, FP1-F3, F3-C3, C3-P3, P3-O1, FP2-F4, F4-C4, C4-P4, P4-O2, FP2-F8, F8-T8, T8-P8-0, P8-O2, FZ-CZ, CZ-PZ, P7-T7, T7-FT9, FT9-FT10, FT10-T8, T8-P8-1"
chb05/chb05_36.edf,23,"FP1-F7, F7-T7, T7-P7, P7-O1, FP1-F3, F3-C3, C3-P3, P3-O1, FP2-F4, F4-C4, C4-P4, P4-O2, FP2-F8, F8-T8, T8-P8-0, P8-O2, FZ-CZ, CZ-PZ, P7-T7, T7-FT9, FT9-FT10, FT10-T8, T8-P8-1"
chb05/chb05_37.edf,23,"FP1-F7, F7-T7, T7-P7, P7-O1, FP1-F3, F3-C3, C3-P3, P3-O1, FP2-F4, F4-C4, C4-P4, P4-O2, FP2-F8, F8-T8, T8-P8-0, P8-O2, FZ-CZ, CZ-PZ, P7-T7, T7-FT9, FT9-FT10, FT10-T8, T8-P8-1"
chb05/chb05_38.edf,23,"FP1-F7, F7-T7, T7-P7, P7-O1, FP1-F3, F3-C3, C3-P3, P3-O1, FP2-F4, F4-C4, C4-P4, P4-O2, FP2-F8, F8-T8, T8-P8-0, P8-O2, FZ-CZ, CZ-PZ, P7-T7, T7-FT9, FT9-FT10, FT10-T8, T8-P8-1"
